age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
38,housemaid,single,secondary,no,465,yes,no,cellular,16,mar,180,1,302,3,success,95.49,Có mở
53,admin.,married,secondary,no,1796,no,no,telephone,16,mar,295,1,91,2,success,97.75,Có mở
29,management,single,tertiary,no,874,yes,no,cellular,16,mar,231,1,181,2,success,94.94,Có mở
64,retired,married,primary,no,2140,no,no,cellular,16,mar,881,3,155,2,failure,91.42,Có mở
46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,420,1,276,1,other,94.2,Có mở
25,blue-collar,single,secondary,no,303,no,no,cellular,18,mar,265,1,-1,0,unknown,91.5,Có mở
46,management,married,tertiary,no,273,yes,no,cellular,18,mar,910,2,184,4,success,97.87,Có mở
35,technician,single,secondary,no,1227,no,no,cellular,18,mar,593,4,90,6,other,94.92,Có mở
31,management,single,tertiary,no,3384,no,no,cellular,22,mar,247,3,187,3,success,94.72,Có mở
43,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,96.09,Có mở
60,admin.,married,secondary,no,3735,no,no,cellular,22,mar,248,1,90,10,success,95.05,Có mở
29,self-employed,single,tertiary,no,655,no,no,cellular,23,mar,273,1,-1,0,unknown,91.87,Có mở
30,student,single,secondary,no,1681,no,no,cellular,23,mar,128,1,106,2,success,96.93,Có mở
43,services,married,secondary,no,774,no,no,cellular,25,mar,101,1,421,1,success,96.49,Có mở
62,management,married,tertiary,no,3371,no,no,cellular,25,mar,187,1,178,2,success,96.13,Có mở
57,management,married,tertiary,no,10583,no,no,cellular,25,mar,272,1,178,6,success,96.25,Có mở
30,self-employed,single,tertiary,no,916,no,no,cellular,29,mar,92,2,90,2,success,90.75,Có mở
28,admin.,single,tertiary,no,832,no,no,telephone,29,mar,433,3,342,1,failure,95.28,Có mở
57,management,divorced,tertiary,no,3287,no,no,cellular,30,mar,277,2,337,1,success,93.92,Có mở
23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,96.53,Có mở
80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,92.58,Có mở
47,management,married,tertiary,no,288,no,no,cellular,31,mar,193,1,181,1,success,97.65,Có mở
50,technician,divorced,secondary,no,0,no,no,cellular,1,apr,280,1,184,3,success,91.8,Có mở
84,retired,married,secondary,no,81204,no,no,telephone,1,apr,390,1,94,3,success,96.29,Có mở
54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,626,2,failure,90.31,Có mở
24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,95.86,Có mở
26,management,single,tertiary,no,1646,no,no,cellular,12,apr,524,4,206,5,success,95.91,Có mở
30,management,single,tertiary,no,3779,no,no,cellular,13,apr,1093,1,-1,0,unknown,95.22,Có mở
32,management,single,tertiary,no,2016,no,no,cellular,13,apr,232,1,348,1,success,94.69,Có mở
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,95.39,Có mở
23,student,single,secondary,no,107,no,no,cellular,13,apr,256,5,181,2,success,96.79,Có mở
75,retired,married,secondary,no,3771,no,no,telephone,15,apr,185,1,181,2,success,95.47,Có mở
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,91.1,Có mở
22,services,single,secondary,no,129,no,no,cellular,15,apr,218,2,181,1,success,96.22,Có mở
22,student,single,primary,no,3472,no,no,cellular,19,apr,529,1,181,4,success,96.92,Có mở
30,student,single,tertiary,no,7529,no,no,cellular,20,apr,175,6,183,1,success,93.28,Có mở
55,unemployed,divorced,secondary,no,309,no,no,cellular,20,apr,167,1,181,3,success,90.55,Có mở
38,technician,single,secondary,no,1711,no,no,cellular,20,apr,379,3,202,1,success,90.41,Có mở
24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,476,1,-1,0,unknown,95.29,Có mở
25,student,single,unknown,no,722,no,no,telephone,21,apr,623,2,-1,0,unknown,93.77,Có mở
62,management,married,tertiary,no,997,no,no,cellular,22,apr,554,1,304,2,success,96.66,Có mở
40,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,95.01,Có mở
43,technician,single,unknown,no,11115,no,no,cellular,23,apr,291,1,182,3,success,93.79,Có mở
73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,94.18,Có mở
77,management,married,unknown,no,1780,yes,no,cellular,23,apr,361,2,182,5,success,90.61,Có mở
35,technician,married,secondary,no,2779,no,no,cellular,26,apr,182,2,186,2,success,92.32,Có mở
29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,96.36,Có mở
30,technician,single,tertiary,no,655,no,no,cellular,26,apr,212,1,202,2,success,95.24,Có mở
26,management,single,tertiary,no,1438,no,no,cellular,27,apr,321,1,449,1,other,95.63,Có mở
76,self-employed,married,unknown,no,4984,no,no,telephone,28,apr,403,1,182,1,success,95.65,Có mở
30,management,single,tertiary,no,697,no,no,cellular,28,apr,545,2,181,8,success,94.37,Có mở
64,retired,married,secondary,no,4787,no,no,cellular,28,apr,392,1,182,1,success,95.76,Có mở
55,housemaid,married,secondary,no,962,yes,no,cellular,28,apr,623,1,181,3,success,90.31,Có mở
41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,96.15,Có mở
63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,90.36,Có mở
37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success,96.04,Có mở
19,student,single,secondary,no,329,no,no,cellular,30,apr,169,1,190,2,success,97.77,Có mở
61,retired,divorced,secondary,no,4243,no,no,cellular,30,apr,315,1,182,2,success,96.03,Có mở
54,technician,married,tertiary,no,395,no,no,cellular,30,apr,183,1,183,2,success,94.84,Có mở
77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,94.0,Có mở
51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,90.51,Có mở
78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,92.37,Có mở
23,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,91.43,Có mở
35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,90.23,Có mở
68,retired,married,secondary,no,1146,no,no,cellular,13,may,356,1,71,5,success,93.83,Có mở
57,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,94.32,Có mở
29,unemployed,single,primary,no,1374,no,no,cellular,14,may,1205,2,178,7,success,96.58,Có mở
75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,94.79,Có mở
62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,91.22,Có mở
21,student,single,secondary,no,215,no,no,cellular,24,may,382,1,89,7,success,95.01,Có mở
30,admin.,single,secondary,no,265,yes,no,cellular,25,may,681,1,181,2,success,90.15,Có mở
67,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,90.23,Có mở
47,services,divorced,unknown,no,973,no,no,cellular,27,may,489,1,479,1,failure,91.94,Có mở
36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,94.61,Có mở
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,95.25,Có mở
28,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success,92.16,Có mở
49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,94.82,Có mở
27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,98.05,Có mở
28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,97.19,Có mở
65,admin.,married,secondary,no,952,no,no,cellular,2,jun,310,1,-1,0,unknown,92.22,Có mở
30,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,95.83,Có mở
38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,92.12,Có mở
63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,96.21,Có mở
28,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,97.86,Có mở
80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,96.02,Có mở
31,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,94.98,Có mở
39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,96.69,Có mở
36,management,married,tertiary,no,495,no,no,cellular,14,jun,187,1,94,9,success,97.62,Có mở
24,student,single,unknown,no,358,no,no,cellular,14,jun,245,1,384,1,other,96.92,Có mở
30,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,98.12,Có mở
56,admin.,married,secondary,no,602,no,no,cellular,14,jun,458,1,130,8,success,97.09,Có mở
66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,unknown,96.36,Có mở
71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,98.35,Có mở
26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,95.46,Có mở
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,90.21,Có mở
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success,96.71,Có mở
37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,96.52,Có mở
27,management,single,tertiary,no,1720,no,no,cellular,15,jun,910,1,224,3,success,98.6,Có mở
45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,95.62,Có mở
38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,93.48,Có mở
66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success,95.66,Có mở
30,management,single,tertiary,no,572,no,no,cellular,17,jun,339,3,183,2,success,95.11,Có mở
39,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,other,90.69,Có mở
32,technician,single,tertiary,no,705,no,no,cellular,17,jun,544,1,-1,0,unknown,93.28,Có mở
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,94.05,Có mở
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,97.79,Có mở
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,98.18,Có mở
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,96.95,Có mở
33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,94.99,Có mở
36,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,96.39,Có mở
59,management,married,tertiary,no,5397,no,no,cellular,23,jun,671,3,-1,0,unknown,94.32,Có mở
25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,97.83,Có mở
43,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,97.17,Có mở
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,300,1,389,3,failure,90.78,Có mở
27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374,1,179,2,success,97.55,Có mở
29,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,-1,0,unknown,93.36,Có mở
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,96.02,Có mở
39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,96.36,Có mở
49,admin.,single,secondary,no,293,no,no,cellular,28,jun,452,1,-1,0,unknown,92.09,Có mở
45,management,married,unknown,no,2724,no,no,cellular,28,jun,359,2,182,1,success,95.32,Có mở
67,retired,married,primary,no,2391,no,no,cellular,28,jun,737,6,186,10,other,95.83,Có mở
58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,94.94,Có mở
23,services,single,secondary,no,488,no,no,cellular,29,jun,205,1,91,3,success,98.27,Có mở
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,97.57,Có mở
33,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,92.55,Có mở
74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301,5,93,4,other,91.08,Có mở
32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,93.52,Có mở
63,retired,married,secondary,no,2896,no,no,cellular,1,jul,304,1,119,2,success,97.02,Có mở
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,93.61,Có mở
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,91.19,Có mở
60,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,97.26,Có mở
48,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,91.82,Có mở
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,97.73,Có mở
70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,95.43,Có mở
80,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,94.93,Có mở
29,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,95.98,Có mở
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure,92.66,Có mở
57,retired,married,secondary,no,1044,no,no,telephone,12,jul,567,1,182,3,success,94.13,Có mở
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success,92.3,Có mở
79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617,1,377,1,success,95.89,Có mở
24,student,single,secondary,no,1123,no,no,cellular,13,jul,475,1,412,1,other,97.61,Có mở
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,success,93.89,Có mở
70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,94.01,Có mở
23,student,single,secondary,no,1298,no,no,cellular,14,jul,603,1,-1,0,unknown,90.86,Có mở
53,technician,married,primary,no,6181,no,no,cellular,14,jul,817,2,209,3,other,90.94,Có mở
86,retired,married,primary,no,1255,no,no,telephone,14,jul,247,1,180,3,success,94.51,Có mở
30,management,single,tertiary,no,232,no,no,cellular,15,jul,219,1,91,1,success,93.23,Có mở
46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,957,1,182,1,success,96.44,Có mở
63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,390,2,182,5,success,94.68,Có mở
35,services,married,secondary,no,2918,no,yes,cellular,16,jul,815,2,407,3,success,97.28,Có mở
64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,success,95.52,Có mở
22,student,single,primary,no,423,no,no,cellular,16,jul,316,1,179,10,success,96.77,Có mở
48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,806,3,183,5,success,95.86,Có mở
34,technician,married,secondary,no,806,no,no,cellular,19,jul,253,3,458,1,success,95.79,Có mở
46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148,1,276,2,other,92.82,Có mở
29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165,2,481,1,success,96.44,Có mở
24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,2,92,1,success,96.79,Có mở
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,355,1,342,3,success,92.78,Có mở
27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,138,2,178,4,success,93.1,Có mở
93,retired,married,unknown,no,775,no,no,cellular,22,jul,860,2,177,7,success,95.37,Có mở
36,management,married,tertiary,no,203,no,no,cellular,23,jul,608,3,179,2,success,92.22,Có mở
82,retired,married,primary,no,243,no,no,cellular,26,jul,275,1,180,2,success,93.79,Có mở
46,admin.,married,unknown,no,5511,no,no,cellular,26,jul,414,2,389,1,success,94.9,Có mở
61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,336,2,259,3,success,95.54,Có mở
61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,95.4,Có mở
40,admin.,married,secondary,no,0,no,no,cellular,28,jul,496,2,182,11,success,90.75,Có mở
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,844,5,181,4,failure,90.42,Có mở
27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success,94.68,Có mở
57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,92.75,Có mở
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,95.58,Có mở
61,management,married,unknown,no,264,no,no,telephone,29,jul,270,1,178,1,success,94.81,Có mở
69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,95.8,Có mở
69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,91.1,Có mở
45,management,single,tertiary,no,4831,no,no,cellular,30,jul,852,3,182,11,success,95.59,Có mở
64,retired,married,primary,no,12067,no,no,telephone,30,jul,367,2,92,2,success,95.03,Có mở
35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,96.36,Có mở
22,student,single,unknown,no,1232,no,no,cellular,30,jul,283,1,430,2,other,95.44,Có mở
63,management,married,tertiary,no,2785,no,no,cellular,2,aug,341,2,392,3,success,97.82,Có mở
29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,95.74,Có mở
62,retired,married,secondary,no,569,no,no,cellular,3,aug,187,2,180,6,success,94.28,Có mở
68,retired,married,tertiary,no,2812,no,no,cellular,3,aug,392,4,181,3,success,94.18,Có mở
62,retired,married,secondary,no,569,no,no,cellular,4,aug,288,1,1,8,success,92.51,Có mở
68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,651,1,1,7,success,95.16,Có mở
63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,93.88,Có mở
45,admin.,married,secondary,no,205,no,no,cellular,4,aug,180,1,92,3,success,92.41,Có mở
59,unemployed,married,secondary,no,1625,no,no,cellular,4,aug,198,1,180,2,success,92.52,Có mở
35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,462,1,92,4,success,92.42,Có mở
93,retired,married,unknown,no,775,no,no,cellular,4,aug,476,2,13,9,success,92.42,Có mở
33,technician,married,secondary,no,180,no,no,cellular,4,aug,561,1,435,3,failure,91.96,Có mở
38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success,92.84,Có mở
29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,94.13,Có mở
38,technician,married,secondary,no,318,no,no,cellular,5,aug,274,1,182,6,success,91.35,Có mở
37,management,married,tertiary,no,2283,no,no,cellular,6,aug,303,2,92,4,success,92.55,Có mở
33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,92.34,Có mở
22,student,single,secondary,no,216,no,no,cellular,6,aug,178,1,179,2,success,94.76,Có mở
33,management,married,tertiary,no,1514,no,no,cellular,10,aug,447,1,728,2,failure,90.73,Có mở
53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,91.93,Có mở
36,student,single,unknown,no,417,no,no,cellular,10,aug,304,1,181,1,success,91.59,Có mở
56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,93.09,Có mở
61,retired,married,secondary,no,1853,no,no,telephone,10,aug,520,1,181,2,success,94.55,Có mở
24,student,single,secondary,no,1925,no,no,cellular,11,aug,1363,1,-1,0,unknown,96.31,Có mở
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,425,1,183,2,success,95.14,Có mở
30,student,single,secondary,no,1779,no,no,cellular,11,aug,233,1,433,1,success,97.02,Có mở
51,management,married,tertiary,no,346,no,no,cellular,11,aug,237,1,180,6,success,93.11,Có mở
42,management,married,tertiary,no,27696,no,no,cellular,11,aug,370,1,91,7,success,94.17,Có mở
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,aug,175,3,31,10,success,93.82,Có mở
48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,504,2,178,10,success,91.76,Có mở
26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,312,3,181,1,success,90.49,Có mở
55,unknown,married,secondary,no,2206,no,no,cellular,12,aug,265,1,91,5,success,93.16,Có mở
37,technician,married,tertiary,no,341,no,no,cellular,13,aug,287,3,182,3,success,90.02,Có mở
61,retired,married,secondary,no,523,no,no,cellular,13,aug,211,3,183,4,success,93.86,Có mở
27,blue-collar,single,secondary,no,535,no,no,cellular,16,aug,265,3,95,4,success,92.73,Có mở
24,student,single,secondary,no,431,no,no,cellular,19,aug,418,11,185,5,success,94.48,Có mở
60,management,married,tertiary,no,315,no,no,cellular,1,sep,840,1,183,3,success,97.14,Có mở
32,admin.,married,secondary,no,200,no,no,cellular,1,sep,729,1,29,3,failure,90.02,Có mở
31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,91.87,Có mở
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,95.19,Có mở
55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success,97.2,Có mở
37,management,married,tertiary,no,1113,no,no,cellular,1,sep,265,2,183,2,success,95.75,Có mở
33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,95.11,Có mở
75,retired,married,primary,no,1413,no,no,cellular,1,sep,532,2,188,2,success,90.9,Có mở
48,unknown,single,unknown,no,1819,no,no,cellular,2,sep,1440,1,458,1,failure,94.92,Có mở
25,student,single,secondary,no,2975,no,no,cellular,2,sep,799,2,-1,0,unknown,95.55,Có mở
41,unemployed,single,tertiary,no,7968,no,no,cellular,2,sep,404,1,184,4,success,96.0,Có mở
25,student,single,secondary,no,154,no,no,cellular,2,sep,382,1,183,3,success,95.82,Có mở
27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,431,1,466,3,success,96.41,Có mở
49,admin.,single,tertiary,no,228,yes,no,cellular,3,sep,252,2,93,2,success,95.21,Có mở
43,technician,married,secondary,no,4945,yes,no,cellular,3,sep,219,3,185,2,success,90.72,Có mở
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success,98.14,Có mở
72,retired,married,secondary,no,1978,no,no,cellular,6,sep,312,1,-1,0,unknown,91.23,Có mở
37,services,married,secondary,no,52,yes,no,cellular,6,sep,908,1,185,9,success,95.28,Có mở
37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,97.08,Có mở
32,blue-collar,married,primary,no,1644,no,no,cellular,7,sep,492,3,102,5,other,90.66,Có mở
51,management,single,tertiary,no,151,yes,no,cellular,8,sep,638,1,427,3,success,95.91,Có mở
38,admin.,married,secondary,no,0,yes,no,cellular,8,sep,210,1,92,3,success,93.06,Có mở
34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,220,2,184,3,success,95.98,Có mở
60,unemployed,married,secondary,no,957,no,no,cellular,8,sep,246,1,184,3,success,97.08,Có mở
24,student,single,secondary,no,689,no,no,cellular,8,sep,630,1,-1,0,unknown,95.97,Có mở
36,management,married,tertiary,no,2161,no,no,cellular,8,sep,708,2,183,5,success,96.69,Có mở
46,student,single,unknown,no,1527,no,no,cellular,8,sep,358,3,184,1,success,96.17,Có mở
80,retired,married,secondary,no,8304,no,no,telephone,8,sep,606,3,91,13,success,94.33,Có mở
37,management,single,tertiary,no,698,no,no,cellular,8,sep,1081,2,-1,0,unknown,92.74,Có mở
39,management,married,tertiary,no,494,no,no,cellular,9,sep,216,1,183,5,success,97.07,Có mở
62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,93.52,Có mở
24,student,single,tertiary,no,834,no,no,cellular,9,sep,679,1,-1,0,unknown,96.26,Có mở
24,student,single,secondary,no,139,no,no,cellular,9,sep,430,4,-1,0,unknown,94.68,Có mở
31,management,married,tertiary,no,877,no,no,cellular,9,sep,209,1,92,8,success,97.47,Có mở
33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,204,1,365,1,success,91.79,Có mở
64,retired,married,primary,no,48,no,no,cellular,9,sep,167,3,92,1,success,94.08,Có mở
48,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,93.54,Có mở
28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,268,1,254,4,success,97.65,Có mở
28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,97.09,Có mở
69,retired,married,unknown,no,426,no,no,telephone,10,sep,211,2,185,2,success,96.43,Có mở
28,management,single,tertiary,no,187,no,no,cellular,10,sep,255,1,93,2,success,97.48,Có mở
52,unemployed,married,secondary,no,1416,no,no,cellular,13,sep,218,3,187,3,success,95.65,Có mở
25,student,single,secondary,no,486,no,no,cellular,13,sep,273,3,199,4,failure,91.57,Có mở
62,retired,married,tertiary,no,2557,yes,no,cellular,14,sep,211,1,216,7,success,96.65,Có mở
41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,409,1,398,1,failure,92.46,Có mở
28,management,single,tertiary,no,1720,no,no,cellular,14,sep,230,1,91,4,success,98.27,Có mở
21,student,single,unknown,no,1506,no,no,cellular,14,sep,340,1,-1,0,unknown,92.53,Có mở
39,management,married,unknown,no,76,no,no,cellular,15,sep,200,1,183,1,success,95.87,Có mở
63,admin.,divorced,secondary,no,4680,no,no,cellular,15,sep,953,2,-1,0,unknown,92.9,Có mở
38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure,91.1,Có mở
72,retired,married,tertiary,no,3561,no,no,telephone,15,sep,511,3,184,7,success,93.22,Có mở
31,management,single,tertiary,no,3340,no,no,cellular,15,sep,213,2,469,3,success,97.26,Có mở
49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,225,1,91,1,success,97.22,Có mở
61,housemaid,married,primary,no,2580,no,no,cellular,16,sep,270,3,202,7,other,90.39,Có mở
60,retired,married,secondary,no,975,no,no,cellular,16,sep,303,1,792,1,failure,91.32,Có mở
58,management,divorced,unknown,no,2986,no,no,cellular,16,sep,414,1,91,5,other,92.83,Có mở
67,retired,married,secondary,no,2048,no,no,cellular,16,sep,452,5,195,4,other,94.8,Có mở
20,student,single,unknown,no,2785,no,no,cellular,16,sep,327,2,-1,0,unknown,92.62,Có mở
28,admin.,single,secondary,no,127,no,no,cellular,16,sep,1334,2,-1,0,unknown,95.53,Có mở
46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,94.87,Có mở
44,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,263,1,184,6,success,96.85,Có mở
23,technician,single,secondary,no,283,yes,no,cellular,22,sep,175,1,184,2,success,95.0,Có mở
27,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,91.66,Có mở
60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,97.8,Có mở
55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,1,184,7,success,97.3,Có mở
26,management,single,tertiary,no,1027,no,no,cellular,23,sep,744,1,-1,0,unknown,94.27,Có mở
25,management,single,tertiary,no,3902,no,no,cellular,23,sep,856,1,-1,0,unknown,96.36,Có mở
29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure,95.78,Có mở
59,management,married,tertiary,no,5397,no,no,cellular,23,sep,244,1,92,3,success,97.2,Có mở
49,management,married,tertiary,no,1167,yes,yes,cellular,24,sep,249,1,91,14,success,93.02,Có mở
24,management,single,tertiary,no,393,no,no,cellular,27,sep,1298,1,-1,0,unknown,97.35,Có mở
38,services,married,secondary,no,2678,no,no,cellular,28,sep,282,2,187,1,success,95.4,Có mở
61,retired,married,secondary,no,11,no,no,cellular,29,sep,232,1,92,3,success,96.52,Có mở
